id,name,category,country,state,district,normalizedName,startingLetter,endingLetter
subdistrict-3371,Amarpatan,subdistrict,India,,,amarpatan,A,N
subdistrict-3372,Dhanaura,subdistrict,India,,,dhanaura,D,A
subdistrict-3373,Lalbarra,subdistrict,India,,,lalbarra,L,A
subdistrict-3374,Nainpur,subdistrict,India,,,nainpur,N,R
subdistrict-3375,Dabra,subdistrict,India,,,dabra,D,A
subdistrict-3376,Dharampuri,subdistrict,India,,,dharampuri,D,I
subdistrict-3377,Udaipura,subdistrict,India,,,udaipura,U,A
subdistrict-3378,Raon,subdistrict,India,,,raon,R,N
subdistrict-3379,Rithi,subdistrict,India,,,rithi,R,I
subdistrict-3380,Gogawan,subdistrict,India,,,gogawan,G,N
subdistrict-3381,Prithvipur,subdistrict,India,,,prithvipur,P,R
subdistrict-3382,Sohagpur,subdistrict,India,,,sohagpur,S,R
subdistrict-3383,Dewas,subdistrict,India,,,dewas,D,S
subdistrict-3384,Gohparu,subdistrict,India,,,gohparu,G,U
subdistrict-3385,Sirmour,subdistrict,India,,,sirmour,S,R
subdistrict-3386,Gangev,subdistrict,India,,,gangev,G,V
subdistrict-3387,Badwara,subdistrict,India,,,badwara,B,A
subdistrict-3388,Biaora,subdistrict,India,,,biaora,B,A
subdistrict-3389,Buxwaha,subdistrict,India,,,buxwaha,B,A
subdistrict-3391,Ranapur,subdistrict,India,,,ranapur,R,R
subdistrict-3392,Kailaras,subdistrict,India,,,kailaras,K,S
subdistrict-3393,Khaknar,subdistrict,India,,,khaknar,K,R
subdistrict-3394,Malhargarh,subdistrict,India,,,malhargarh,M,H
subdistrict-3395,Ujjain,subdistrict,India,,,ujjain,U,N
subdistrict-3396,Sihawal,subdistrict,India,,,sihawal,S,L
subdistrict-3397,Agar,subdistrict,India,,,agar,A,R
subdistrict-3398,Tamia,subdistrict,India,,,tamia,T,A
subdistrict-3399,Rama,subdistrict,India,,,rama,R,A
subdistrict-3400,Prabhat Pattan,subdistrict,India,,,prabhatpattan,P,N
subdistrict-3401,Udaigarh,subdistrict,India,,,udaigarh,U,H
subdistrict-3402,Athner,subdistrict,India,,,athner,A,R
subdistrict-3403,Bankhedi,subdistrict,India,,,bankhedi,B,I
subdistrict-3404,Petlawad,subdistrict,India,,,petlawad,P,D
subdistrict-3405,Bhainsdehi,subdistrict,India,,,bhainsdehi,B,I
subdistrict-3406,Bichhua,subdistrict,India,,,bichhua,B,A
subdistrict-3407,Khilchipur,subdistrict,India,,,khilchipur,K,R
subdistrict-3408,Palera,subdistrict,India,,,palera,P,A
subdistrict-3409,Karanjiya,subdistrict,India,,,karanjiya,K,A
subdistrict-3410,Lakhnadon,subdistrict,India,,,lakhnadon,L,N
subdistrict-3412,Jhabua,subdistrict,India,,,jhabua,J,A
subdistrict-3413,Teonthar,subdistrict,India,,,teonthar,T,R
subdistrict-3414,Sonkatch,subdistrict,India,,,sonkatch,S,H
subdistrict-3415,Pichhore,subdistrict,India,,,pichhore,P,E
subdistrict-3416,Kalapipal,subdistrict,India,,,kalapipal,K,L
subdistrict-3417,Chhindwara,subdistrict,India,,,chhindwara,C,A
subdistrict-3418,Sardarpur,subdistrict,India,,,sardarpur,S,R
subdistrict-3419,Nalkheda,subdistrict,India,,,nalkheda,N,A
subdistrict-3420,Amla,subdistrict,India,,,amla,A,A
subdistrict-3421,Barghat,subdistrict,India,,,barghat,B,T
subdistrict-3422,Barigarh,subdistrict,India,,,barigarh,B,H
subdistrict-3423,Dahi,subdistrict,India,,,dahi,D,I
subdistrict-3424,Rewa,subdistrict,India,,,rewa,R,A
subdistrict-3425,Bijawar,subdistrict,India,,,bijawar,B,R
subdistrict-3426,Timarni,subdistrict,India,,,timarni,T,I
subdistrict-3427,Pahadgarh,subdistrict,India,,,pahadgarh,P,H
subdistrict-3429,Bhanpura,subdistrict,India,,,bhanpura,B,A
subdistrict-3430,Bajag,subdistrict,India,,,bajag,B,G
subdistrict-3431,Betul,subdistrict,India,,,betul,B,L
subdistrict-3432,Chanchoda,subdistrict,India,,,chanchoda,C,A
subdistrict-3433,Vijayraghavgarh,subdistrict,India,,,vijayraghavgarh,V,H
subdistrict-3434,Mehandwani,subdistrict,India,,,mehandwani,M,I
subdistrict-3435,Devsar,subdistrict,India,,,devsar,D,R
subdistrict-3436,Pawai,subdistrict,India,,,pawai,P,I
subdistrict-3437,Kesli,subdistrict,India,,,kesli,K,I
subdistrict-3438,Chitrangi,subdistrict,India,,,chitrangi,C,I
subdistrict-3439,Katangi,subdistrict,India,,,katangi,K,I
subdistrict-3440,Paraswada,subdistrict,India,,,paraswada,P,A
subdistrict-3441,Sheopur,subdistrict,India,,,sheopur,S,R
subdistrict-3442,Ghatiya,subdistrict,India,,,ghatiya,G,A
subdistrict-3443,Joura,subdistrict,India,,,joura,J,A
subdistrict-3444,Baidhan,subdistrict,India,,,baidhan,B,N
subdistrict-3445,Burhar,subdistrict,India,,,burhar,B,R
subdistrict-3446,Kotma,subdistrict,India,,,kotma,K,A
subdistrict-3448,Kirnapur,subdistrict,India,,,kirnapur,K,R
subdistrict-3449,Gotegaon,subdistrict,India,,,gotegaon,G,N
subdistrict-3450,Anuppur,subdistrict,India,,,anuppur,A,R
subdistrict-3451,Sendhawa,subdistrict,India,,,sendhawa,S,A
subdistrict-3452,Pati,subdistrict,India,,,pati,P,I
subdistrict-3453,Niwas,subdistrict,India,,,niwas,N,S
subdistrict-3454,Bada Malehara,subdistrict,India,,,badamalehara,B,A
subdistrict-3455,Lahar,subdistrict,India,,,lahar,L,R
subdistrict-3456,Morar,subdistrict,India,,,morar,M,R
subdistrict-3457,Karera,subdistrict,India,,,karera,K,A
subdistrict-3458,Kolaras,subdistrict,India,,,kolaras,K,S
subdistrict-3459,Manawar,subdistrict,India,,,manawar,M,R
subdistrict-3460,Tirla,subdistrict,India,,,tirla,T,A
subdistrict-3461,Sohawal,subdistrict,India,,,sohawal,S,L
subdistrict-3462,Thikri,subdistrict,India,,,thikri,T,I
subdistrict-3463,Panagar,subdistrict,India,,,panagar,P,R
subdistrict-3464,Babai Chichali,subdistrict,India,,,babaichichali,B,I
subdistrict-3465,Ghughri,subdistrict,India,,,ghughri,G,I
subdistrict-3466,Narayanganj,subdistrict,India,,,narayanganj,N,J
subdistrict-3467,Mawai,subdistrict,India,,,mawai,M,I
subdistrict-3468,Majhouli,subdistrict,India,,,majhouli,M,I
subdistrict-3470,Nisarpur,subdistrict,India,,,nisarpur,N,R
subdistrict-3472,Mohgaon,subdistrict,India,,,mohgaon,M,N
subdistrict-3473,Bhabra,subdistrict,India,,,bhabra,B,A
subdistrict-3474,Bamori,subdistrict,India,,,bamori,B,I
subdistrict-3475,Guna,subdistrict,India,,,guna,G,A
subdistrict-3476,Chanderi,subdistrict,India,,,chanderi,C,I
subdistrict-3477,Majhauli,subdistrict,India,,,majhauli,M,I
subdistrict-3478,Jaithari,subdistrict,India,,,jaithari,J,I
subdistrict-3479,Manasa,subdistrict,India,,,manasa,M,A
subdistrict-3480,Katni,subdistrict,India,,,katni,K,I
subdistrict-3481,Meghnagar,subdistrict,India,,,meghnagar,M,R
subdistrict-3482,Barod,subdistrict,India,,,barod,B,D
subdistrict-3483,Bhind,subdistrict,India,,,bhind,B,D
subdistrict-3484,Porsa,subdistrict,India,,,porsa,P,A
subdistrict-3485,Phanda,subdistrict,India,,,phanda,P,A
subdistrict-3486,Jaora,subdistrict,India,,,jaora,J,A
subdistrict-3488,Bajna,subdistrict,India,,,bajna,B,A
subdistrict-3489,Nasrullaganj,subdistrict,India,,,nasrullaganj,N,J
subdistrict-3490,Waraseoni,subdistrict,India,,,waraseoni,W,I
subdistrict-3491,Khairlanji,subdistrict,India,,,khairlanji,K,I
subdistrict-3492,Baldeogarh,subdistrict,India,,,baldeogarh,B,H
subdistrict-3493,Sarangpur,subdistrict,India,,,sarangpur,S,R
subdistrict-3494,Nateran,subdistrict,India,,,nateran,N,N
subdistrict-3495,Alot,subdistrict,India,,,alot,A,T
subdistrict-3496,Segaon,subdistrict,India,,,segaon,S,N
subdistrict-3497,Babai,subdistrict,India,,,babai,B,I
subdistrict-3498,Multai,subdistrict,India,,,multai,M,I
subdistrict-3499,Rampur Baghelan,subdistrict,India,,,rampurbaghelan,R,N
subdistrict-3500,Jatara,subdistrict,India,,,jatara,J,A
subdistrict-3501,Maheshwar,subdistrict,India,,,maheshwar,M,R
subdistrict-3502,Alirajpur,subdistrict,India,,,alirajpur,A,R
subdistrict-3503,Shujalpur,subdistrict,India,,,shujalpur,S,R
subdistrict-3504,Sehore,subdistrict,India,,,sehore,S,E
subdistrict-3505,Gandhwani,subdistrict,India,,,gandhwani,G,I
subdistrict-3506,Khurai,subdistrict,India,,,khurai,K,I
subdistrict-3507,Shahgarh,subdistrict,India,,,shahgarh,S,H
subdistrict-3508,Jaisinagar,subdistrict,India,,,jaisinagar,J,R
subdistrict-3509,Karkeli,subdistrict,India,,,karkeli,K,I
subdistrict-3510,Hoshangabad,subdistrict,India,,,hoshangabad,H,D
subdistrict-3511,Kesla,subdistrict,India,,,kesla,K,A
subdistrict-3512,Chawarpatha,subdistrict,India,,,chawarpatha,C,A
subdistrict-3515,Kundam,subdistrict,India,,,kundam,K,M
subdistrict-3516,Bichhiya,subdistrict,India,,,bichhiya,B,A
subdistrict-3517,Bijadandi,subdistrict,India,,,bijadandi,B,I
subdistrict-3519,Aron,subdistrict,India,,,aron,A,N
subdistrict-3520,Raghogarh,subdistrict,India,,,raghogarh,R,H
subdistrict-3521,Mungaoli,subdistrict,India,,,mungaoli,M,I
subdistrict-3522,Chhaigaon Makhan,subdistrict,India,,,chhaigaonmakhan,C,N
subdistrict-3523,Gairatganj,subdistrict,India,,,gairatganj,G,J
subdistrict-3524,Jaisinghnagar,subdistrict,India,,,jaisinghnagar,J,R
subdistrict-3525,Beohari,subdistrict,India,,,beohari,B,I
subdistrict-3526,Piploda,subdistrict,India,,,piploda,P,A
subdistrict-3527,Tonk Khurd,subdistrict,India,,,tonkkhurd,T,D
subdistrict-3528,Zirapur,subdistrict,India,,,zirapur,Z,R
subdistrict-3529,Lateri,subdistrict,India,,,lateri,L,I
subdistrict-3530,Berasia,subdistrict,India,,,berasia,B,A
subdistrict-3531,Ater,subdistrict,India,,,ater,A,R
subdistrict-3532,Bhimpur,subdistrict,India,,,bhimpur,B,R
subdistrict-3533,Sabalgarh,subdistrict,India,,,sabalgarh,S,H
subdistrict-3534,Gohad,subdistrict,India,,,gohad,G,D
subdistrict-3535,Mahidpur,subdistrict,India,,,mahidpur,M,R
subdistrict-3536,Sironj,subdistrict,India,,,sironj,S,J
subdistrict-3537,Ambah,subdistrict,India,,,ambah,A,H
subdistrict-3538,Susner,subdistrict,India,,,susner,S,R
subdistrict-3539,Khacharod,subdistrict,India,,,khacharod,K,D
subdistrict-3540,Morena,subdistrict,India,,,morena,M,A
subdistrict-3541,Sainkheda,subdistrict,India,,,sainkheda,S,A
subdistrict-3542,Shivpuri,subdistrict,India,,,shivpuri,S,I
subdistrict-3543,Jobat,subdistrict,India,,,jobat,J,T
subdistrict-3544,Bagh,subdistrict,India,,,bagh,B,H
subdistrict-3545,Mandla,subdistrict,India,,,mandla,M,A
subdistrict-3547,Neemuch,subdistrict,India,,,neemuch,N,H
subdistrict-3548,Narsinghgarh,subdistrict,India,,,narsinghgarh,N,H
subdistrict-3549,Mauganj,subdistrict,India,,,mauganj,M,J
subdistrict-3550,Naigarhi,subdistrict,India,,,naigarhi,N,I
subdistrict-3551,Garoth,subdistrict,India,,,garoth,G,H
subdistrict-3552,Depalpur,subdistrict,India,,,depalpur,D,R
subdistrict-3553,Sanwer,subdistrict,India,,,sanwer,S,R
subdistrict-3554,Bhitarwar,subdistrict,India,,,bhitarwar,B,R
subdistrict-3555,Khirkiya,subdistrict,India,,,khirkiya,K,A
subdistrict-3556,Karahal,subdistrict,India,,,karahal,K,L
subdistrict-3557,Gunour,subdistrict,India,,,gunour,G,R
subdistrict-3558,Harsud,subdistrict,India,,,harsud,H,D
subdistrict-3559,Dhar,subdistrict,India,,,dhar,D,R
subdistrict-3560,Sailana,subdistrict,India,,,sailana,S,A
subdistrict-3561,Rampur Naikin,subdistrict,India,,,rampurnaikin,R,N
subdistrict-3562,Raipur Karchuliyan,subdistrict,India,,,raipurkarchuliyan,R,N
subdistrict-3563,Thandla,subdistrict,India,,,thandla,T,A
subdistrict-3564,Isagarh,subdistrict,India,,,isagarh,I,H
subdistrict-3565,Balaghat,subdistrict,India,,,balaghat,B,T
subdistrict-3566,Keolari,subdistrict,India,,,keolari,K,I
subdistrict-3567,Pushprajgarh,subdistrict,India,,,pushprajgarh,P,H
subdistrict-3568,Narwar,subdistrict,India,,,narwar,N,R
subdistrict-3569,Kasrawad,subdistrict,India,,,kasrawad,K,D
subdistrict-3570,Amarwara,subdistrict,India,,,amarwara,A,A
subdistrict-3571,Nalchha,subdistrict,India,,,nalchha,N,A
subdistrict-3572,Khargone,subdistrict,India,,,khargone,K,E
subdistrict-3573,Burhanpur,subdistrict,India,,,burhanpur,B,R
subdistrict-3574,Vidisha,subdistrict,India,,,vidisha,V,A
subdistrict-3575,Pandhana,subdistrict,India,,,pandhana,P,A
subdistrict-3576,Khaniadhana,subdistrict,India,,,khaniadhana,K,A
subdistrict-3577,Mhow,subdistrict,India,,,mhow,M,W
subdistrict-3578,Khalwa,subdistrict,India,,,khalwa,K,A
subdistrict-3579,Dheemerkheda,subdistrict,India,,,dheemerkheda,D,A
subdistrict-3580,Sausar,subdistrict,India,,,sausar,S,R
subdistrict-3583,Batiyagarh,subdistrict,India,,,batiyagarh,B,H
subdistrict-3584,Hatta,subdistrict,India,,,hatta,H,A
subdistrict-3585,Patera,subdistrict,India,,,patera,P,A
subdistrict-3586,Bahoriband,subdistrict,India,,,bahoriband,B,D
subdistrict-3587,Nagod,subdistrict,India,,,nagod,N,D
subdistrict-3588,Bhander,subdistrict,India,,,bhander,B,R
subdistrict-3589,Seondha,subdistrict,India,,,seondha,S,A
subdistrict-3590,Bungtlang South,subdistrict,India,,,bungtlangsouth,B,H
subdistrict-3591,Bilkhawthlir,subdistrict,India,,,bilkhawthlir,B,R
subdistrict-3592,Darlawn,subdistrict,India,,,darlawn,D,N
subdistrict-3593,Thingsulthliah,subdistrict,India,,,thingsulthliah,T,H
subdistrict-3594,Phullen,subdistrict,India,,,phullen,P,N
subdistrict-3595,Ngopa,subdistrict,India,,,ngopa,N,A
subdistrict-3596,Tlangnuam,subdistrict,India,,,tlangnuam,T,M
subdistrict-3597,Sangu,subdistrict,India,,,sangu,S,U
subdistrict-3598,Aibawk,subdistrict,India,,,aibawk,A,K
subdistrict-3599,East Lungdar,subdistrict,India,,,eastlungdar,E,R
subdistrict-3600,Chawngte,subdistrict,India,,,chawngte,C,E
subdistrict-3602,Khawzawl,subdistrict,India,,,khawzawl,K,L
subdistrict-3603,Saiha,subdistrict,India,,,saiha,S,A
subdistrict-3604,Bunghmun,subdistrict,India,,,bunghmun,B,N
subdistrict-3605,Lungsen,subdistrict,India,,,lungsen,L,N
subdistrict-3606,Lawngtlai,subdistrict,India,,,lawngtlai,L,I
subdistrict-3607,Lunglei,subdistrict,India,,,lunglei,L,I
subdistrict-3608,Serchhip,subdistrict,India,,,serchhip,S,P
subdistrict-3609,Thingdawl,subdistrict,India,,,thingdawl,T,L
subdistrict-3610,Tuipang,subdistrict,India,,,tuipang,T,G
subdistrict-3611,Zawlnuam,subdistrict,India,,,zawlnuam,Z,M
subdistrict-3612,West Phaileng,subdistrict,India,,,westphaileng,W,G
subdistrict-3613,Hnahthial,subdistrict,India,,,hnahthial,H,L
subdistrict-3614,Reiek,subdistrict,India,,,reiek,R,K
subdistrict-3615,Khawbung,subdistrict,India,,,khawbung,K,G
subdistrict-3616,Thingsulthliah Part I,subdistrict,India,,,thingsulthliahparti,T,I
subdistrict-3617,East Lungdar Part I,subdistrict,India,,,eastlungdarparti,E,I
subdistrict-3618,Chumukedima,subdistrict,India,,,chumukedima,C,A
subdistrict-3619,Sechu Zubza,subdistrict,India,,,sechuzubza,S,A
subdistrict-3620,Botsa,subdistrict,India,,,botsa,B,A
subdistrict-3621,Chunlikha,subdistrict,India,,,chunlikha,C,A
subdistrict-3622,Chuchuyimlang,subdistrict,India,,,chuchuyimlang,C,G
subdistrict-3623,Tsurangkong,subdistrict,India,,,tsurangkong,T,G
subdistrict-3624,Aboi,subdistrict,India,,,aboi,A,I
subdistrict-3625,Angjangyang,subdistrict,India,,,angjangyang,A,G
subdistrict-3626,Weziho,subdistrict,India,,,weziho,W,O
subdistrict-3627,Chetheba,subdistrict,India,,,chetheba,C,A
subdistrict-3628,Chizami,subdistrict,India,,,chizami,C,I
subdistrict-3629,Panso,subdistrict,India,,,panso,P,O
subdistrict-3630,Changpang,subdistrict,India,,,changpang,C,G
subdistrict-3631,Ralan,subdistrict,India,,,ralan,R,N
subdistrict-3632,Akuhaito,subdistrict,India,,,akuhaito,A,O
subdistrict-3633,Satoi,subdistrict,India,,,satoi,S,I
subdistrict-3634,Athibung,subdistrict,India,,,athibung,A,G
subdistrict-3635,Longmatra,subdistrict,India,,,longmatra,L,A
subdistrict-3636,Sakshi,subdistrict,India,,,sakshi,S,I
subdistrict-3637,Satakha,subdistrict,India,,,satakha,S,A
subdistrict-3638,Wakching,subdistrict,India,,,wakching,W,G
subdistrict-3639,Mangkolemba,subdistrict,India,,,mangkolemba,M,A
subdistrict-3640,Bhandari,subdistrict,India,,,bhandari,B,I
subdistrict-3641,Kuhuboto,subdistrict,India,,,kuhuboto,K,O
subdistrict-3642,Sanis,subdistrict,India,,,sanis,S,S
subdistrict-3643,Chiephobozou,subdistrict,India,,,chiephobozou,C,U
subdistrict-3644,Noksen,subdistrict,India,,,noksen,N,N
subdistrict-3645,Tamlu,subdistrict,India,,,tamlu,T,U
subdistrict-3646,Wokha,subdistrict,India,,,wokha,W,A
subdistrict-3647,Ghathashi,subdistrict,India,,,ghathashi,G,I
subdistrict-3648,Mon,subdistrict,India,,,mon,M,N
subdistrict-3649,Tseminyu,subdistrict,India,,,tseminyu,T,U
subdistrict-3650,Changtongya,subdistrict,India,,,changtongya,C,A
subdistrict-3651,Kohima,subdistrict,India,,,kohima,K,A
subdistrict-3652,Medziphema,subdistrict,India,,,medziphema,M,A
subdistrict-3653,Ongpangkong(South),subdistrict,India,,,ongpangkongsouth,O,H
subdistrict-3654,Chukitong,subdistrict,India,,,chukitong,C,G
subdistrict-3655,Pungro,subdistrict,India,,,pungro,P,O
subdistrict-3656,Longkhim,subdistrict,India,,,longkhim,L,M
subdistrict-3657,Pfutsero,subdistrict,India,,,pfutsero,P,O
subdistrict-3658,Ongpangkong(North),subdistrict,India,,,ongpangkongnorth,O,H
subdistrict-3659,Suruhoto,subdistrict,India,,,suruhoto,S,O
subdistrict-3660,Chen,subdistrict,India,,,chen,C,N
subdistrict-3661,Dhansiripar,subdistrict,India,,,dhansiripar,D,R
subdistrict-3662,Thonoknyu,subdistrict,India,,,thonoknyu,T,U
subdistrict-3663,Kiphire,subdistrict,India,,,kiphire,K,E
subdistrict-3664,Sekruzu,subdistrict,India,,,sekruzu,S,U
subdistrict-3665,Longchem,subdistrict,India,,,longchem,L,M
subdistrict-3666,Noklak,subdistrict,India,,,noklak,N,K
subdistrict-3667,Longleng,subdistrict,India,,,longleng,L,G
subdistrict-3668,Niuland,subdistrict,India,,,niuland,N,D
subdistrict-3669,Phek,subdistrict,India,,,phek,P,K
subdistrict-3670,Wozhuro-Ralan,subdistrict,India,,,wozhuroralan,W,N
subdistrict-3671,Shamator,subdistrict,India,,,shamator,S,R
subdistrict-3672,Kubolong,subdistrict,India,,,kubolong,K,G
subdistrict-3673,Tizit,subdistrict,India,,,tizit,T,T
subdistrict-3674,Kikruma,subdistrict,India,,,kikruma,K,A
subdistrict-3675,Tokiye,subdistrict,India,,,tokiye,T,E
subdistrict-3676,Zunheboto,subdistrict,India,,,zunheboto,Z,O
subdistrict-3677,Meluri,subdistrict,India,,,meluri,M,I
subdistrict-3678,Jakhama,subdistrict,India,,,jakhama,J,A
subdistrict-3679,Peren,subdistrict,India,,,peren,P,N
subdistrict-3680,Akuluto,subdistrict,India,,,akuluto,A,O
subdistrict-3681,Sitimi,subdistrict,India,,,sitimi,S,I
subdistrict-3682,Phomching,subdistrict,India,,,phomching,P,G
subdistrict-3683,Tenning,subdistrict,India,,,tenning,T,G
subdistrict-3684,Jalukie,subdistrict,India,,,jalukie,J,E
subdistrict-3685,Tobu,subdistrict,India,,,tobu,T,U
subdistrict-3686,Chessore,subdistrict,India,,,chessore,C,E
subdistrict-3687,Sangsangyu,subdistrict,India,,,sangsangyu,S,U
subdistrict-3688,Chare,subdistrict,India,,,chare,C,E
subdistrict-3689,Aghunaqa,subdistrict,India,,,aghunaqa,A,A
subdistrict-3690,Tuli,subdistrict,India,,,tuli,T,I
subdistrict-3692,Rasulpur,subdistrict,India,,,rasulpur,R,R
subdistrict-3693,Anugul,subdistrict,India,,,anugul,A,L
subdistrict-3694,Jujomura,subdistrict,India,,,jujomura,J,A
subdistrict-3695,Lahunipara,subdistrict,India,,,lahunipara,L,A
subdistrict-3696,Basta,subdistrict,India,,,basta,B,A
subdistrict-3697,Ramanaguda,subdistrict,India,,,ramanaguda,R,A
subdistrict-3698,Chitrakonda,subdistrict,India,,,chitrakonda,C,A
subdistrict-3699,Chhendipada,subdistrict,India,,,chhendipada,C,A
subdistrict-3700,Mahakalapada,subdistrict,India,,,mahakalapada,M,A
subdistrict-3701,Narala,subdistrict,India,,,narala,N,A
subdistrict-3702,Chilika,subdistrict,India,,,chilika,C,A
subdistrict-3703,Ghasipura,subdistrict,India,,,ghasipura,G,A
subdistrict-3704,Bijepur,subdistrict,India,,,bijepur,B,R
subdistrict-3705,Khairaput,subdistrict,India,,,khairaput,K,T
subdistrict-3706,Tihidi,subdistrict,India,,,tihidi,T,I
subdistrict-3707,Salepur,subdistrict,India,,,salepur,S,R
subdistrict-3708,Banarpal,subdistrict,India,,,banarpal,B,L
subdistrict-3709,Bangriposi,subdistrict,India,,,bangriposi,B,I
subdistrict-3710,Padampur,subdistrict,India,,,padampur,P,R
subdistrict-3711,Rayagada,subdistrict,India,,,rayagada,R,A
subdistrict-3712,Kolnara,subdistrict,India,,,kolnara,K,A
subdistrict-3713,Deogaon,subdistrict,India,,,deogaon,D,N
subdistrict-3714,Joshipur,subdistrict,India,,,joshipur,J,R
subdistrict-3717,Sheragada,subdistrict,India,,,sheragada,S,A
subdistrict-3718,K.Nuagan,subdistrict,India,,,knuagan,K,N
subdistrict-3719,Koraput,subdistrict,India,,,koraput,K,T
subdistrict-3720,Tangi Choudwar,subdistrict,India,,,tangichoudwar,T,R
subdistrict-3721,Mathili,subdistrict,India,,,mathili,M,I
subdistrict-3722,Brahmagiri,subdistrict,India,,,brahmagiri,B,I
subdistrict-3723,Balangir,subdistrict,India,,,balangir,B,R
subdistrict-3724,Khaprakhol,subdistrict,India,,,khaprakhol,K,L
subdistrict-3725,Khallikote,subdistrict,India,,,khallikote,K,E
subdistrict-3726,Buguda,subdistrict,India,,,buguda,B,A
subdistrict-3727,Loisinga,subdistrict,India,,,loisinga,L,A
subdistrict-3728,Tirtol,subdistrict,India,,,tirtol,T,L
subdistrict-3729,Marsaghai,subdistrict,India,,,marsaghai,M,I
subdistrict-3730,Tangi,subdistrict,India,,,tangi,T,I
subdistrict-3731,Madanpur Rampur,subdistrict,India,,,madanpurrampur,M,R
subdistrict-3732,Champua,subdistrict,India,,,champua,C,A
subdistrict-3733,Muniguda,subdistrict,India,,,muniguda,M,A
subdistrict-3734,Dhamanagar,subdistrict,India,,,dhamanagar,D,R
subdistrict-3736,Gunupur,subdistrict,India,,,gunupur,G,R
subdistrict-3738,Patrapur,subdistrict,India,,,patrapur,P,R
subdistrict-3739,Phulbani,subdistrict,India,,,phulbani,P,I
subdistrict-3740,Balisankara,subdistrict,India,,,balisankara,B,A
subdistrict-3741,Kakat Pur,subdistrict,India,,,kakatpur,K,R
subdistrict-3742,Jharigam,subdistrict,India,,,jharigam,J,M
subdistrict-3743,Odapada,subdistrict,India,,,odapada,O,A
subdistrict-3744,Gumma,subdistrict,India,,,gumma,G,A
subdistrict-3745,Udala,subdistrict,India,,,udala,U,A
subdistrict-3746,Padmapur,subdistrict,India,,,padmapur,P,R
subdistrict-3747,Ghatgaon,subdistrict,India,,,ghatgaon,G,N
subdistrict-3748,Oupada,subdistrict,India,,,oupada,O,A
subdistrict-3749,Hindol,subdistrict,India,,,hindol,H,L
subdistrict-3750,Kishorenagar,subdistrict,India,,,kishorenagar,K,R
subdistrict-3752,Jamankira,subdistrict,India,,,jamankira,J,A
subdistrict-3753,Dharakote,subdistrict,India,,,dharakote,D,E
subdistrict-3754,Chikiti,subdistrict,India,,,chikiti,C,I
